cycle_id,timestep,spindle_01,feed_01,wear_01,cool_01,vib_cnc_01,state,rul_steps
7,77,11055.195,307.619,22.149,21.189,1.128,0,314
7,78,11169.404,316.972,25.849,21.06,1.098,0,313
7,79,11070.167,320.737,26.008,21.22,1.136,0,312
7,80,11167.9,333.762,24.461,21.048,1.055,0,311
7,81,11202.313,341.984,24.464,20.635,0.968,0,310
7,82,11234.452,340.04,21.406,21.037,0.958,0,309
7,83,11328.559,339.468,22.224,20.703,0.992,0,308
7,84,11150.216,334.931,20.814,20.395,1.028,0,307
7,85,10964.866,320.115,19.204,19.981,1.061,0,306
7,86,11087.67,311.955,18.174,20.456,1.052,0,305
7,87,10902.332,325.254,18.259,20.105,0.986,0,304
7,88,10852.675,319.646,19.155,19.702,1.032,0,303
7,89,10693.441,322.876,19.36,19.837,1.115,0,302
7,90,10863.345,314.01,16.131,19.369,1.184,0,301
7,91,10794.287,311.683,19.757,19.144,1.14,0,300
7,92,10737.57,316.504,20.302,18.999,1.236,0,299
7,93,10826.31,328.403,19.168,18.911,1.304,0,298
7,94,10807.11,326.794,22.53,19.034,1.341,0,297
7,95,10607.325,321.882,18.993,19.241,1.35,0,296
7,96,10449.856,318.782,17.237,19.094,1.389,0,295
7,97,10404.593,324.738,20.41,18.806,1.399,0,294
7,98,10541.467,317.645,23.861,18.789,1.356,0,293
7,99,10545.281,309.455,20.335,18.353,1.285,0,292
7,100,10357.851,303.065,17.669,18.0,1.193,0,291
7,101,10249.547,311.512,19.072,18.213,1.261,0,290
7,102,10098.591,316.992,16.877,18.077,1.183,0,289
7,103,10107.869,313.308,18.965,18.0,1.25,0,288
7,104,9992.522,323.758,22.727,18.0,1.24,0,287
7,105,9795.714,326.03,22.564,18.068,1.312,0,286
7,106,9668.707,311.212,21.538,18.561,1.238,0,285
7,107,9524.382,307.586,20.913,18.361,1.153,0,284
7,108,9510.16,306.719,18.106,18.175,1.194,0,283
7,109,9338.594,316.102,15.999,18.124,1.13,0,282
7,110,9355.235,321.868,13.893,18.444,1.192,0,281
7,111,9359.734,315.665,10.778,18.0,1.258,0,280
7,112,9517.577,320.451,11.493,18.0,1.186,0,279
7,113,9546.497,320.869,13.128,18.495,1.235,0,278
7,114,9667.253,319.449,10.651,18.818,1.295,0,277
7,115,9808.646,307.465,7.18,19.12,1.272,0,276
7,116,9647.4,309.26,4.015,18.843,1.25,0,275
7,117,9729.493,306.432,2.814,19.132,1.204,0,274
7,118,9811.222,315.392,0.0,19.352,1.235,0,273
7,119,9773.5,320.376,0.0,19.235,1.216,0,272
7,120,9701.035,327.755,2.394,19.453,1.186,0,271
7,121,9562.433,335.22,5.149,19.034,1.151,0,270
7,122,9607.045,331.92,1.509,18.707,1.062,0,269
7,123,9674.728,327.501,0.83,18.267,1.066,0,268
7,124,9536.686,326.941,2.004,18.0,1.116,0,267
7,125,9701.739,332.986,5.869,18.0,1.087,0,266
7,126,9631.955,335.118,5.451,18.0,1.023,0,265
7,127,9504.693,328.403,4.382,18.0,1.004,0,264
7,128,9316.93,323.098,0.414,18.0,1.037,0,263
7,129,9439.518,326.618,3.488,18.0,1.121,0,262
7,130,9398.451,338.241,5.425,18.113,1.054,0,261
7,131,9503.765,336.625,2.093,18.384,1.039,0,260
7,132,9428.767,338.332,5.002,18.359,1.115,0,259
7,133,9595.328,328.376,6.84,18.59,1.21,0,258
7,134,9625.714,327.687,9.025,18.649,1.258,0,257
7,135,9690.362,321.181,7.519,18.744,1.181,0,256
7,136,9865.853,313.74,8.669,19.106,1.141,0,255
7,137,9733.14,321.671,11.864,18.626,1.059,0,254
7,138,9620.225,328.835,11.701,18.733,1.065,0,253
7,139,9641.537,328.664,15.162,18.905,0.969,0,252
7,140,9748.85,326.179,17.989,18.707,0.974,0,251
7,141,9846.253,327.514,15.966,18.707,0.963,0,250
7,142,9728.319,330.975,14.897,18.37,1.059,0,249
7,143,9666.202,322.895,15.507,18.023,1.098,0,248
7,144,9623.685,308.22,15.931,18.43,1.169,0,247
7,145,9467.17,320.895,13.061,18.0,1.122,0,246
7,146,9275.489,326.382,15.241,18.0,1.048,0,245
7,147,9226.005,341.075,17.911,18.0,1.142,0,244
7,148,9126.809,336.068,20.615,18.0,1.226,0,243
7,149,9058.625,325.731,22.602,18.344,1.203,0,242
7,150,9098.667,328.443,24.296,18.0,1.176,0,241
7,151,9247.501,321.506,23.826,18.273,1.159,0,240
7,152,9342.547,307.897,25.278,18.355,1.131,0,239
7,153,9447.826,301.124,25.106,18.717,1.07,0,238
7,154,9635.408,297.344,24.419,18.629,1.155,0,237
7,155,9705.763,304.13,26.938,18.334,1.074,0,236
7,156,9644.808,306.438,26.919,18.129,1.113,0,235
7,157,9656.571,293.557,28.477,18.307,1.144,0,234
7,158,9703.79,281.602,31.749,18.592,1.13,0,233
7,159,9522.119,294.193,35.44,19.044,1.08,0,232
7,160,9380.7,284.592,35.53,18.892,1.107,0,231
7,161,9470.315,282.036,35.793,19.077,1.147,0,230
7,162,9412.246,287.725,32.011,19.3,1.111,0,229
7,163,9574.218,299.119,30.84,18.95,1.042,0,228
7,164,9448.061,313.335,27.415,19.158,1.135,0,227
7,165,9430.817,324.366,30.486,19.411,1.095,0,226
7,166,9357.927,311.817,27.665,19.767,1.121,0,225
7,167,9479.065,323.354,31.568,19.354,1.16,0,224
7,168,9412.945,315.779,30.349,19.487,1.191,0,223
7,169,9360.821,324.713,28.283,19.554,1.273,0,222
7,170,9516.402,324.381,24.545,20.054,1.323,0,221
7,171,9552.459,315.217,28.487,20.102,1.346,0,220
7,172,9426.257,302.854,29.601,20.573,1.276,0,219
7,173,9466.448,294.479,28.875,20.902,1.312,0,218
7,174,9460.608,286.328,28.262,20.68,1.225,0,217
7,175,9478.889,293.065,24.335,20.489,1.278,0,216
7,176,9279.65,300.508,24.945,20.493,1.298,0,215
7,177,9276.977,292.062,21.73,20.618,1.264,0,214
7,178,9473.604,293.322,18.133,20.655,1.179,0,213
7,179,9295.946,283.978,14.961,20.999,1.198,0,212
7,180,9254.871,288.705,16.373,20.832,1.157,0,211
7,181,9206.793,287.188,14.147,20.954,1.134,0,210
7,182,9101.785,294.979,11.713,20.864,1.044,0,209
7,183,9046.661,296.811,11.794,21.344,1.075,0,208
7,184,9067.261,289.47,9.318,21.716,1.108,0,207
7,185,9172.098,280.511,6.541,22.2,1.201,0,206
7,186,9302.396,288.96,7.61,21.88,1.223,0,205
7,187,9426.188,298.642,10.111,22.1,1.22,0,204
7,188,9489.459,291.168,9.931,21.878,1.232,0,203
7,189,9425.16,282.297,8.48,21.981,1.2,0,202
7,190,9252.73,280.737,10.203,21.649,1.212,0,201
7,191,9284.522,292.872,7.683,22.097,1.218,0,200
7,192,9454.944,280.669,5.19,22.127,1.302,0,199
7,193,9520.623,280.654,2.553,22.241,1.272,0,198
7,194,9695.225,287.665,5.445,21.96,1.18,0,197
7,195,9880.907,275.879,8.675,22.343,1.138,0,196
7,196,9836.708,281.209,6.878,21.843,1.197,0,195
7,197,9736.347,276.143,6.867,22.053,1.245,0,194
7,198,9570.27,261.647,3.888,21.787,1.342,0,193
7,199,9503.327,251.838,3.622,21.65,1.276,0,192
7,200,9373.398,242.061,6.551,22.053,1.302,0,191
7,201,9462.238,230.688,9.256,22.54,1.369,0,190
7,202,9605.838,243.805,8.348,22.585,1.397,0,189
7,203,9749.763,236.532,5.77,22.92,1.309,0,188
7,204,9775.168,235.211,2.701,22.98,1.33,0,187
7,205,9950.046,243.56,6.171,22.995,1.429,0,186
7,206,9824.301,229.376,4.25,22.522,1.396,0,185
7,207,9841.946,236.43,3.454,22.108,1.397,0,184
7,208,9727.825,249.403,0.863,21.785,1.314,0,183
7,209,9852.212,242.714,0.0,22.202,1.41,0,182
7,210,9985.785,236.332,0.0,22.52,1.485,0,181
7,211,9842.552,243.628,3.252,22.643,1.549,0,180
7,212,9672.099,252.066,0.547,23.03,1.485,0,179
7,213,9695.398,243.449,0.0,22.542,1.523,0,178
7,214,9625.853,246.03,3.1,22.104,1.542,0,177
7,215,9477.941,260.523,0.0,21.808,1.576,0,176
7,216,9315.392,273.895,0.469,21.95,1.543,0,175
7,217,9221.386,261.562,3.714,21.979,1.582,0,174
7,218,9301.142,265.852,0.456,21.963,1.542,0,173
7,219,9131.482,259.497,0.29,22.329,1.473,0,172
7,220,9025.528,267.154,0.515,22.122,1.456,0,171
7,221,9154.342,260.699,0.6,21.679,1.403,0,170
7,222,9126.222,260.218,0.0,21.212,1.331,0,169
7,223,9194.951,250.51,0.0,21.454,1.307,0,168
7,224,9098.708,260.008,0.0,21.69,1.302,0,167
7,225,9140.911,245.81,0.0,21.29,1.253,0,166
7,226,9163.458,249.999,2.372,21.548,1.288,0,165
7,227,8979.79,255.483,1.573,21.213,1.218,0,164
7,228,9130.772,260.343,3.028,20.732,1.141,0,163
7,229,9251.497,263.688,0.635,20.605,1.05,0,162
7,230,9323.969,251.533,0.0,20.968,1.002,0,161
7,231,9146.325,246.616,0.644,20.85,1.069,0,160
7,232,8958.776,249.459,0.0,20.775,1.079,0,159
7,233,8921.65,258.451,2.143,21.127,1.047,0,158
7,234,8750.234,255.278,0.0,21.465,1.054,0,157
7,235,7500.0,550.0,120.0,32.0,3.5,1,156
7,236,7448.153,555.351,122.336,32.0,3.552,1,155
7,237,7425.269,561.968,123.08,32.0,3.566,1,154
7,238,7463.759,566.765,123.061,32.047,3.656,1,153
7,239,7481.837,561.222,121.008,32.145,3.595,1,152
7,240,7457.973,556.008,122.49,32.465,3.512,1,151
7,241,7439.498,550.153,121.976,32.143,3.583,1,150
7,242,7376.019,555.028,120.0,32.345,3.566,1,149
7,243,7322.32,556.035,120.0,32.163,3.507,1,148
7,244,7277.916,557.805,120.0,32.0,3.504,1,147
7,245,7318.094,554.375,121.364,32.0,3.529,1,146
7,246,7322.672,561.112,122.564,32.0,3.5,1,145
7,247,7295.397,555.665,124.409,32.0,3.547,1,144
7,248,7257.732,561.335,124.482,32.358,3.5,1,143
7,249,7282.055,562.378,125.424,32.624,3.505,1,142
7,250,7287.754,555.898,123.268,32.881,3.563,1,141
7,251,7292.582,550.245,125.751,32.851,3.5,1,140
7,252,7312.571,556.522,127.241,32.996,3.5,1,139
7,253,7286.961,550.372,127.035,33.284,3.5,1,138
7,254,7236.152,550.0,125.284,33.046,3.5,1,137
7,255,7220.511,555.212,124.966,33.184,3.5,1,136
7,256,7284.728,560.571,128.486,33.088,3.5,1,135
7,257,7253.661,563.855,131.638,33.033,3.5,1,134
7,258,7304.13,570.034,135.11,33.191,3.5,1,133
7,259,7363.239,566.139,132.449,32.943,3.5,1,132
7,260,7312.411,562.218,135.838,32.978,3.509,1,131
7,261,7289.996,558.193,135.582,33.309,3.533,1,130
7,262,7248.178,553.241,135.757,33.522,3.555,1,129
7,263,7292.051,554.769,135.726,33.399,3.5,1,128
7,264,7337.11,550.0,135.577,33.494,3.5,1,127
7,265,7295.343,552.268,133.167,33.151,3.526,1,126
7,266,7343.717,550.0,133.426,33.23,3.5,1,125
7,267,7322.025,550.0,130.898,33.466,3.521,1,124
7,268,7293.421,553.289,127.534,33.415,3.5,1,123
7,269,7309.613,550.0,128.808,33.311,3.515,1,122
7,270,7268.517,555.512,130.065,33.212,3.566,1,121
7,271,7205.484,556.116,130.333,33.064,3.645,1,120
7,272,7254.389,552.475,133.164,32.905,3.611,1,119
7,273,7274.345,550.0,136.301,32.638,3.583,1,118
7,274,7289.395,551.191,135.597,32.583,3.574,1,117
7,275,7241.347,550.0,136.323,32.826,3.655,1,116
7,276,7235.117,550.0,137.585,32.953,3.626,1,115
7,277,7182.238,554.885,137.395,32.817,3.573,1,114
7,278,7200.237,550.0,135.051,32.933,3.604,1,113
7,279,7165.479,550.0,133.354,32.877,3.583,1,112
7,280,7172.624,551.651,130.584,32.562,3.579,1,111
7,281,7197.259,550.0,131.97,32.799,3.579,1,110
7,282,7148.238,550.0,132.553,33.143,3.589,1,109
7,283,7188.351,552.791,130.686,33.366,3.617,1,108
7,284,7151.577,557.892,132.155,33.723,3.66,1,107
7,285,7134.891,553.2,133.238,33.514,3.599,1,106
7,286,7084.704,557.02,131.23,33.573,3.583,1,105
7,287,7151.794,557.176,129.665,33.756,3.5,1,104
7,288,7122.714,556.808,128.414,33.859,3.5,1,103
7,289,7076.768,562.741,128.069,33.665,3.545,1,102
7,290,7123.758,556.85,126.989,33.488,3.61,1,101
7,291,7085.689,557.464,129.11,33.2,3.524,1,100
7,292,7041.474,559.684,128.724,33.195,3.562,1,99
7,293,7001.6,565.727,126.943,33.47,3.554,1,98
7,294,7068.242,560.669,125.452,33.746,3.601,1,97
7,295,7025.919,564.455,123.013,33.887,3.678,1,96
7,296,7055.438,569.185,125.3,34.042,3.724,1,95
7,297,7066.772,566.694,126.866,33.938,3.664,1,94
7,298,7000.546,561.265,128.485,33.709,3.588,1,93
7,299,7019.756,562.384,131.194,33.676,3.556,1,92
7,300,6955.121,568.69,131.754,33.512,3.5,1,91
7,301,6905.726,572.705,131.872,33.559,3.5,1,90
7,302,6898.062,575.741,132.168,33.613,3.5,1,89
7,303,6905.727,570.927,131.094,33.943,3.552,1,88
7,304,6871.16,576.601,127.784,33.728,3.634,1,87
7,305,6936.894,579.726,125.669,33.924,3.709,1,86
7,306,6957.595,579.367,126.638,33.841,3.738,1,85
7,307,6927.215,584.981,128.122,33.589,3.676,1,84
7,308,6951.929,583.938,126.75,33.838,3.662,1,83
7,309,6918.116,586.916,129.712,33.695,3.674,1,82
7,310,6950.719,590.149,130.189,33.577,3.649,1,81
7,311,6910.841,593.081,129.63,33.663,3.601,1,80
7,312,6942.164,594.838,127.876,33.533,3.656,1,79
7,313,6000.0,700.0,200.0,40.0,5.5,2,78
7,314,5970.416,700.564,200.632,40.105,5.534,2,77
7,315,6000.0,700.318,200.0,40.197,5.528,2,76
7,316,6000.0,700.875,201.053,40.026,5.542,2,75
7,317,6000.0,700.0,201.944,40.022,5.583,2,74
7,318,5992.144,700.0,201.734,40.057,5.597,2,73
7,319,5964.534,700.0,202.918,40.11,5.58,2,72
7,320,5995.136,700.0,201.378,40.005,5.567,2,71
7,321,5966.955,700.0,201.455,40.16,5.562,2,70
7,322,5964.223,700.0,200.608,40.342,5.521,2,69
7,323,5987.614,700.0,202.568,40.432,5.5,2,68
7,324,5962.789,700.0,202.898,40.261,5.5,2,67
7,325,5961.626,700.996,202.072,40.359,5.5,2,66
7,326,5997.896,700.0,202.082,40.45,5.526,2,65
7,327,5973.076,700.0,200.27,40.336,5.5,2,64
7,328,5985.724,702.006,201.229,40.363,5.5,2,63
7,329,5963.731,700.0,200.781,40.237,5.525,2,62
7,330,5985.605,700.0,200.231,40.261,5.546,2,61
7,331,5967.179,700.833,200.0,40.062,5.508,2,60
7,332,5977.945,700.0,200.0,40.0,5.547,2,59
7,333,5956.03,700.0,201.069,40.028,5.535,2,58
7,334,5947.429,700.0,201.537,40.141,5.513,2,57
7,335,5955.544,700.0,202.428,40.245,5.506,2,56
7,336,5962.371,703.235,202.956,40.1,5.542,2,55
7,337,5988.992,702.577,203.822,40.106,5.513,2,54
7,338,5965.402,704.789,205.552,40.076,5.527,2,53
7,339,5993.256,703.71,204.197,40.139,5.5,2,52
7,340,6000.0,706.568,202.327,40.034,5.5,2,51
7,341,6000.0,705.534,202.14,40.063,5.5,2,50
7,342,6000.0,702.884,203.773,40.047,5.5,2,49
7,343,5974.839,705.322,203.792,40.146,5.5,2,48
7,344,5969.443,707.745,204.742,40.316,5.545,2,47
7,345,5997.431,709.251,202.993,40.344,5.595,2,46
7,346,6000.0,706.095,202.853,40.388,5.607,2,45
7,347,6000.0,705.44,204.051,40.382,5.576,2,44
7,348,6000.0,704.574,204.013,40.568,5.591,2,43
7,349,6000.0,704.615,205.618,40.507,5.599,2,42
7,350,6000.0,701.394,205.073,40.689,5.567,2,41
7,351,6000.0,705.102,203.718,40.615,5.523,2,40
7,352,5972.557,701.474,204.424,40.784,5.569,2,39
7,353,5988.65,703.871,205.575,40.638,5.592,2,38
7,354,6000.0,706.607,206.088,40.579,5.599,2,37
7,355,5984.531,708.977,205.647,40.609,5.59,2,36
7,356,5965.673,705.774,207.507,40.598,5.572,2,35
7,357,5944.966,702.834,208.2,40.602,5.557,2,34
7,358,5939.664,700.0,208.848,40.502,5.549,2,33
7,359,5970.33,700.0,208.894,40.389,5.511,2,32
7,360,4500.0,850.0,280.0,48.0,7.5,3,31
7,361,4500.0,854.991,280.0,48.0,7.5,3,30
7,362,4500.0,854.365,280.0,48.0,7.596,3,29
7,363,4492.178,850.0,280.0,48.0,7.565,3,28
7,364,4500.0,852.614,280.0,48.0,7.615,3,27
7,365,4489.996,850.0,283.303,48.0,7.639,3,26
7,366,4500.0,854.582,287.231,48.015,7.59,3,25
7,367,4500.0,850.0,288.886,48.0,7.516,3,24
7,368,4500.0,850.484,289.961,48.0,7.5,3,23
7,369,4500.0,850.439,286.982,48.111,7.54,3,22
7,370,4500.0,854.351,288.353,48.0,7.5,3,21
7,371,4500.0,850.646,286.814,48.0,7.5,3,20
7,372,4500.0,857.126,288.448,48.321,7.509,3,19
7,373,4500.0,856.566,287.83,48.082,7.5,3,18
7,374,4500.0,861.122,287.269,48.23,7.5,3,17
7,375,4458.305,861.942,290.964,48.0,7.5,3,16
7,376,4500.0,863.31,294.301,48.0,7.521,3,15
7,377,4450.653,869.509,290.727,48.157,7.5,3,14
7,378,4474.286,876.08,293.154,48.0,7.515,3,13
7,379,4480.138,875.917,289.268,48.0,7.518,3,12
7,380,4455.347,869.058,288.645,48.0,7.512,3,11
7,381,4485.604,871.116,289.863,48.0,7.505,3,10
7,382,4480.499,874.551,291.131,48.037,7.535,3,9
7,383,4500.0,881.308,287.586,48.0,7.5,3,8
7,384,4500.0,883.237,287.329,48.0,7.558,3,7
7,385,4500.0,884.305,286.802,48.0,7.509,3,6
7,386,4477.661,887.865,286.547,48.398,7.5,3,5
7,387,4500.0,894.799,285.7,48.325,7.5,3,4
7,388,4500.0,899.217,283.253,48.625,7.599,3,3
7,389,4438.632,901.514,281.855,48.836,7.682,3,2
7,390,4376.541,908.132,284.321,49.225,7.753,3,1
8,0,8277.751,340.657,58.572,28.0,1.611,0,292
8,1,8170.714,349.087,61.624,27.906,1.655,0,291
8,2,8000.0,352.898,57.743,28.0,1.614,0,290
8,3,8000.0,367.445,55.24,28.0,1.535,0,289
8,4,8153.419,368.766,58.43,28.0,1.45,0,288
8,5,8280.289,354.102,61.266,28.0,1.431,0,287
8,6,8377.795,360.773,58.752,28.0,1.422,0,286
8,7,8523.885,365.379,58.09,27.507,1.396,0,285
8,8,8539.836,351.158,60.352,27.031,1.414,0,284
8,9,8491.493,353.054,56.445,27.488,1.505,0,283
8,10,8312.876,348.864,56.937,27.897,1.563,0,282
8,11,8408.82,338.157,54.026,27.921,1.489,0,281
8,12,8600.315,342.382,51.267,28.0,1.546,0,280
8,13,8735.933,355.138,52.648,28.0,1.546,0,279
8,14,8865.498,349.023,55.823,27.845,1.6,0,278
8,15,8843.054,342.551,57.178,27.784,1.502,0,277
8,16,8756.933,329.003,58.909,27.332,1.538,0,276
8,17,8744.037,318.951,61.993,27.78,1.562,0,275
8,18,8897.659,314.776,58.58,28.0,1.657,0,274
8,19,8889.0,300.875,61.08,28.0,1.68,0,273
8,20,8946.697,297.613,63.367,27.64,1.651,0,272
8,21,8990.705,298.782,61.334,27.869,1.555,0,271
8,22,8891.995,299.502,64.334,27.988,1.491,0,270
8,23,8965.49,303.74,62.874,27.56,1.521,0,269
8,24,9070.882,315.698,62.034,27.623,1.522,0,268
8,25,9270.859,318.384,64.303,28.0,1.439,0,267
8,26,9296.875,318.233,67.255,27.689,1.458,0,266
8,27,9488.372,304.558,68.231,27.979,1.539,0,265
8,28,9521.155,315.032,64.671,28.0,1.517,0,264
8,29,9603.766,329.187,64.283,27.837,1.447,0,263
8,30,9422.002,322.974,66.778,27.555,1.367,0,262
8,31,9620.355,335.747,68.681,28.0,1.395,0,261
8,32,9706.375,341.784,71.754,27.654,1.487,0,260
8,33,9578.008,341.964,71.323,27.567,1.534,0,259
8,34,9485.33,345.083,73.788,27.413,1.589,0,258
8,35,9643.509,341.717,72.566,27.037,1.564,0,257
8,36,9575.262,350.661,72.856,26.585,1.626,0,256
8,37,9495.506,338.635,75.055,26.144,1.702,0,255
8,38,9422.069,353.362,76.785,26.391,1.72,0,254
8,39,9348.409,359.933,77.026,26.123,1.683,0,253
8,40,9151.063,366.039,80.0,25.672,1.741,0,252
8,41,8977.965,371.876,80.0,25.59,1.785,0,251
8,42,9157.672,366.007,80.0,25.426,1.727,0,250
8,43,9112.583,358.396,80.0,25.433,1.781,0,249
8,44,9174.502,356.76,79.442,25.496,1.757,0,248
8,45,9099.54,351.029,77.916,25.175,1.687,0,247
8,46,8968.886,342.063,75.863,24.685,1.624,0,246
8,47,8858.008,327.729,77.654,24.46,1.704,0,245
8,48,8733.1,331.759,78.691,24.418,1.711,0,244
8,49,8676.121,328.288,78.086,24.566,1.74,0,243
8,50,8804.356,315.905,77.772,24.356,1.794,0,242
8,51,8669.997,307.856,77.538,24.23,1.76,0,241
8,52,8737.595,298.186,76.055,24.479,1.784,0,240
8,53,8827.817,306.658,72.276,24.72,1.799,0,239
8,54,8918.785,305.033,74.638,25.192,1.787,0,238
8,55,8790.443,295.126,70.83,25.485,1.694,0,237
8,56,8825.523,296.602,67.715,25.505,1.675,0,236
8,57,8741.748,283.477,68.313,25.934,1.745,0,235
8,58,8845.446,280.4,65.199,25.861,1.773,0,234
8,59,8979.92,290.85,64.607,25.673,1.804,0,233
8,60,8936.433,293.653,61.703,25.399,1.827,0,232
8,61,8982.492,285.848,60.272,25.449,1.778,0,231
8,62,9160.381,292.316,56.832,25.018,1.738,0,230
8,63,9351.062,293.915,59.315,24.594,1.667,0,229
8,64,9176.643,284.122,59.117,24.753,1.611,0,228
8,65,8977.509,269.647,56.621,25.073,1.65,0,227
8,66,8799.434,272.946,54.892,25.447,1.67,0,226
8,67,8650.494,269.301,51.434,25.684,1.589,0,225
8,68,8681.677,271.879,47.793,25.918,1.56,0,224
8,69,8708.447,274.061,48.824,25.932,1.499,0,223
8,70,8721.196,283.575,49.866,25.594,1.459,0,222
8,71,8789.5,286.218,47.622,25.325,1.531,0,221
8,72,8852.096,288.477,48.906,25.713,1.461,0,220
8,73,9047.579,291.886,51.281,25.932,1.407,0,219
8,74,9182.48,305.151,48.018,26.302,1.494,0,218
8,75,9087.86,309.695,49.263,26.717,1.549,0,217
8,76,8973.281,304.691,49.399,27.188,1.49,0,216
8,77,9089.268,295.793,50.812,26.735,1.546,0,215
8,78,9084.44,289.881,52.227,26.786,1.491,0,214
8,79,9178.838,293.698,52.739,26.392,1.569,0,213
8,80,9031.203,300.628,51.009,26.141,1.589,0,212
8,81,9013.821,297.861,54.733,25.978,1.505,0,211
8,82,8921.719,300.843,51.171,25.619,1.423,0,210
8,83,9091.059,288.608,47.417,25.418,1.497,0,209
8,84,9153.881,286.258,44.363,24.927,1.412,0,208
8,85,9103.448,283.732,43.348,25.093,1.44,0,207
8,86,9028.628,271.617,41.73,25.064,1.409,0,206
8,87,8868.852,267.348,45.495,25.451,1.491,0,205
8,88,9043.694,266.098,44.767,25.74,1.488,0,204
8,89,9090.437,277.722,46.856,25.261,1.568,0,203
8,90,9050.231,280.581,50.127,25.023,1.487,0,202
8,91,8960.904,283.465,52.464,24.782,1.536,0,201
8,92,8839.861,297.894,53.456,25.262,1.589,0,200
8,93,8937.422,288.874,50.16,24.769,1.655,0,199
8,94,8866.689,299.688,49.475,24.828,1.63,0,198
8,95,8875.749,293.421,48.612,24.827,1.572,0,197
8,96,8700.533,294.649,49.451,25.258,1.644,0,196
8,97,8573.537,290.529,48.852,25.626,1.681,0,195
8,98,8584.734,302.895,47.347,25.249,1.593,0,194
8,99,8495.477,305.265,49.29,25.211,1.562,0,193
8,100,8523.264,308.353,51.807,24.848,1.524,0,192
8,101,8420.123,321.999,52.443,24.996,1.479,0,191
8,102,8225.434,325.975,51.036,25.196,1.452,0,190
8,103,8091.102,338.076,52.313,25.218,1.478,0,189
8,104,8000.0,351.618,53.3,24.791,1.57,0,188
8,105,8145.329,342.966,56.41,24.62,1.663,0,187
8,106,8077.467,329.883,52.881,24.939,1.657,0,186
8,107,8084.573,330.136,55.381,25.251,1.637,0,185
8,108,8000.0,334.356,58.114,25.616,1.68,0,184
8,109,8000.0,344.243,61.072,25.46,1.711,0,183
8,110,8000.0,352.627,63.839,25.094,1.766,0,182
8,111,8000.0,352.088,65.358,24.924,1.676,0,181
8,112,8097.126,343.895,62.428,25.041,1.593,0,180
8,113,8024.281,343.181,64.431,24.885,1.634,0,179
8,114,8180.26,344.765,66.851,24.487,1.597,0,178
8,115,8067.503,338.155,69.296,24.234,1.611,0,177
8,116,8073.465,329.608,69.856,24.723,1.612,0,176
8,117,8000.0,328.739,69.071,24.653,1.682,0,175
8,118,8000.0,327.18,66.294,24.574,1.737,0,174
8,119,8124.817,314.961,66.371,24.807,1.801,0,173
8,120,8319.178,317.784,70.057,24.499,1.775,0,172
8,121,8473.988,327.615,71.049,24.79,1.854,0,171
8,122,8384.13,332.21,69.055,24.473,1.883,0,170
8,123,8422.25,335.682,71.335,24.521,1.838,0,169
8,124,8397.546,331.245,73.545,24.495,1.912,0,168
8,125,8397.142,343.801,76.255,24.405,1.997,0,167
8,126,8235.714,343.577,78.86,24.496,2.022,0,166
8,127,8078.331,358.236,76.001,24.492,1.927,0,165
8,128,8107.566,362.235,73.111,24.54,1.88,0,164
8,129,8246.394,369.765,70.553,24.202,1.871,0,163
8,130,8105.544,376.724,68.137,24.561,1.872,0,162
8,131,8000.0,377.75,66.988,24.806,1.869,0,161
8,132,8000.0,387.313,64.495,24.675,1.943,0,160
8,133,8000.0,392.922,63.906,25.08,1.914,0,159
8,134,8032.868,389.329,63.508,24.698,1.87,0,158
8,135,8000.0,384.486,61.698,24.603,1.794,0,157
8,136,8000.0,389.758,61.266,24.128,1.837,0,156
8,137,8000.0,400.501,64.805,24.207,1.92,0,155
8,138,8000.0,404.821,68.246,24.248,1.944,0,154
8,139,8198.614,392.071,67.31,24.696,2.024,0,153
8,140,8054.78,384.534,69.505,24.902,1.933,0,152
8,141,8205.455,373.446,68.313,24.451,1.982,0,151
8,142,8177.347,370.666,68.123,24.037,1.982,0,150
8,143,8028.245,357.299,71.116,24.489,1.92,0,149
8,144,8000.0,362.161,72.006,24.452,1.972,0,148
8,145,8000.0,357.664,75.731,24.54,1.893,0,147
8,146,8000.947,349.274,77.843,24.839,1.806,0,146
8,147,8000.0,346.936,77.517,24.9,1.797,0,145
8,148,8190.582,347.289,76.525,24.974,1.714,0,144
8,149,8106.111,335.799,73.443,25.388,1.652,0,143
8,150,8000.0,331.808,70.988,25.016,1.718,0,142
8,151,8000.0,338.626,70.051,25.12,1.627,0,141
8,152,8000.0,333.057,66.862,25.318,1.67,0,140
8,153,8038.63,347.61,67.411,24.906,1.614,0,139
8,154,8000.0,356.822,68.74,24.801,1.67,0,138
8,155,8000.0,365.853,66.079,25.156,1.625,0,137
8,156,8111.271,365.144,64.654,24.731,1.682,0,136
8,157,8000.0,370.806,66.426,25.09,1.691,0,135
8,158,8000.0,373.109,64.915,24.999,1.786,0,134
8,159,8046.78,381.488,66.125,24.709,1.796,0,133
8,160,8002.508,394.041,65.043,24.441,1.771,0,132
8,161,8000.0,404.672,68.543,24.64,1.742,0,131
8,162,8190.538,405.978,68.251,24.236,1.782,0,130
8,163,8230.339,391.233,69.751,23.769,1.84,0,129
8,164,8216.079,397.893,70.885,23.721,1.927,0,128
8,165,8372.594,403.989,71.754,23.5,1.855,0,127
8,166,8499.211,393.897,71.935,23.506,1.848,0,126
