cycle_id,timestep,temp_01,vib_01,pres_01,rpm_01,pwr_01,state,rul_steps
3,280,106.04,9.552,128.158,1350.0,24.0,3,17
3,281,106.0,9.605,128.111,1350.0,24.0,3,16
3,282,106.42,9.485,128.0,1349.4,24.0,3,15
3,283,106.55,9.4,128.0,1350.0,24.0,3,14
3,284,106.77,9.465,128.0,1350.0,24.0,3,13
3,285,106.62,9.4,128.339,1350.0,24.001,3,12
3,286,107.27,9.4,128.729,1350.0,24.13,3,11
3,287,107.84,9.528,128.361,1350.0,24.221,3,10
3,288,108.05,9.47,128.826,1345.6,24.221,3,9
3,289,108.08,9.4,129.049,1339.4,24.279,3,8
3,290,108.56,9.4,129.258,1334.3,24.383,3,7
3,291,109.2,9.4,129.45,1334.3,24.392,3,6
3,292,109.49,9.4,129.55,1330.3,24.356,3,5
3,293,110.0,9.4,129.648,1325.6,24.46,3,4
3,294,110.11,9.4,129.398,1324.6,24.597,3,3
3,295,110.12,9.4,129.644,1322.8,24.575,3,2
3,296,109.89,9.4,129.858,1328.4,24.697,3,1
4,0,64.03,2.106,102.982,1899.3,16.013,0,237
4,1,63.89,2.061,102.982,1895.9,16.191,0,236
4,2,63.91,2.055,102.8,1898.7,16.199,0,235
4,3,63.17,2.129,102.631,1897.3,16.081,0,234
4,4,63.27,2.169,103.088,1888.4,16.27,0,233
4,5,63.68,2.126,102.733,1884.3,16.421,0,232
4,6,63.26,2.119,102.98,1891.7,16.484,0,231
4,7,63.77,2.053,103.433,1887.2,16.335,0,230
4,8,64.72,1.994,102.997,1889.8,16.263,0,229
4,9,63.99,2.014,103.308,1895.6,16.125,0,228
4,10,64.1,2.077,102.901,1889.8,15.926,0,227
4,11,64.15,2.016,103.17,1899.0,15.81,0,226
4,12,64.45,1.958,102.592,1900.0,15.783,0,225
4,13,65.34,1.965,102.181,1899.0,15.664,0,224
4,14,66.1,2.003,101.99,1899.6,15.732,0,223
4,15,66.66,1.919,101.417,1891.8,15.69,0,222
4,16,66.6,1.846,101.311,1890.7,15.534,0,221
4,17,67.43,1.866,101.177,1890.8,15.459,0,220
4,18,68.14,1.881,101.171,1899.0,15.595,0,219
4,19,68.77,1.826,100.755,1900.0,15.582,0,218
4,20,69.13,1.878,100.509,1895.7,15.578,0,217
4,21,68.68,1.912,100.805,1895.1,15.668,0,216
4,22,68.7,1.954,100.475,1899.9,15.754,0,215
4,23,68.23,1.966,100.901,1894.9,15.848,0,214
4,24,69.14,2.039,100.783,1897.0,16.045,0,213
4,25,69.28,1.962,100.238,1900.0,16.014,0,212
4,26,68.77,1.931,100.547,1899.3,16.162,0,211
4,27,69.24,2.026,101.013,1894.4,16.225,0,210
4,28,68.28,2.124,100.726,1897.7,16.365,0,209
4,29,67.6,2.194,100.141,1896.5,16.354,0,208
4,30,67.35,2.211,100.639,1893.1,16.386,0,207
4,31,68.11,2.266,100.087,1900.0,16.204,0,206
4,32,68.29,2.281,100.431,1893.0,16.076,0,205
4,33,68.79,2.211,100.394,1897.6,16.137,0,204
4,34,68.21,2.172,100.957,1896.6,15.954,0,203
4,35,67.65,2.14,101.557,1892.6,15.765,0,202
4,36,67.68,2.057,101.286,1900.0,15.847,0,201
4,37,66.78,2.047,100.891,1892.5,15.882,0,200
4,38,66.79,2.095,101.362,1887.4,16.051,0,199
4,39,66.82,2.047,101.777,1878.1,16.075,0,198
4,40,67.27,2.003,102.213,1872.9,16.211,0,197
4,41,66.42,1.935,102.071,1880.0,16.068,0,196
4,42,67.18,1.881,102.014,1877.0,15.916,0,195
4,43,68.06,1.869,102.242,1878.5,15.916,0,194
4,44,68.3,1.948,102.481,1879.2,15.974,0,193
4,45,68.51,1.935,102.631,1878.1,16.077,0,192
4,46,69.45,2.027,103.016,1880.1,16.177,0,191
4,47,68.8,2.023,102.724,1870.2,16.364,0,190
4,48,69.53,2.025,102.429,1874.0,16.338,0,189
4,49,70.14,2.125,102.248,1868.9,16.245,0,188
4,50,69.33,2.104,101.669,1861.2,16.153,0,187
4,51,68.65,2.15,101.196,1868.5,16.042,0,186
4,52,67.86,2.052,101.454,1863.7,16.046,0,185
4,53,67.09,2.15,101.005,1861.9,16.186,0,184
4,54,66.58,2.103,101.375,1857.4,15.987,0,183
4,55,66.43,2.005,101.867,1860.2,16.021,0,182
4,56,65.83,2.045,102.079,1851.4,16.173,0,181
4,57,65.99,2.104,101.795,1843.9,16.254,0,180
4,58,66.58,2.081,101.223,1850.2,16.136,0,179
4,59,66.26,2.107,100.743,1841.7,15.947,0,178
4,60,67.09,2.069,100.936,1851.4,16.014,0,177
4,61,67.14,2.073,100.788,1853.4,16.198,0,176
4,62,67.72,2.058,100.587,1861.1,16.052,0,175
4,63,68.42,2.009,100.846,1867.2,16.043,0,174
4,64,67.8,2.078,100.687,1863.6,16.047,0,173
4,65,67.67,2.115,100.252,1862.4,16.204,0,172
4,66,66.74,2.106,100.444,1870.1,16.241,0,171
4,67,67.39,2.051,100.268,1879.0,16.396,0,170
4,68,67.51,2.046,100.209,1870.1,16.553,0,169
4,69,68.15,2.037,99.944,1867.0,16.402,0,168
4,70,68.59,2.048,99.625,1869.5,16.594,0,167
4,71,67.83,2.04,99.618,1862.8,16.606,0,166
4,72,68.05,1.972,99.204,1869.9,16.531,0,165
4,73,68.31,1.997,99.611,1874.7,16.667,0,164
4,74,68.56,1.987,99.483,1872.3,16.634,0,163
4,75,67.82,1.972,99.351,1863.0,16.544,0,162
4,76,68.32,1.987,99.718,1863.8,16.686,0,161
4,77,68.91,1.907,100.29,1854.1,16.725,0,160
4,78,69.5,1.873,100.409,1851.4,16.549,0,159
4,79,68.51,1.792,99.927,1853.6,16.559,0,158
4,80,68.42,1.831,99.347,1849.0,16.67,0,157
4,81,69.24,1.818,98.845,1855.0,16.824,0,156
4,82,69.07,1.767,98.297,1856.8,16.988,0,155
4,83,69.43,1.73,98.469,1863.5,16.979,0,154
4,84,70.07,1.709,98.287,1865.1,16.965,0,153
4,85,71.02,1.712,98.149,1863.0,16.984,0,152
4,86,70.73,1.757,98.006,1860.7,17.0,0,151
4,87,69.85,1.788,98.012,1859.8,17.0,0,150
4,88,70.37,1.857,97.862,1856.3,17.0,0,149
4,89,70.53,1.883,97.928,1861.7,16.876,0,148
4,90,70.64,1.815,97.817,1865.0,16.873,0,147
4,91,70.4,1.892,98.145,1865.6,17.0,0,146
4,92,70.25,1.949,97.746,1861.3,16.935,0,145
4,93,69.46,1.95,97.377,1864.0,16.811,0,144
4,94,68.71,2.044,97.567,1872.7,16.807,0,143
4,95,67.78,2.059,97.637,1863.0,16.952,0,142
4,96,68.02,2.107,97.629,1865.4,16.855,0,141
4,97,68.97,2.088,97.224,1856.5,16.909,0,140
4,98,69.93,2.167,97.467,1866.3,16.998,0,139
4,99,69.61,2.187,96.962,1860.7,16.965,0,138
4,100,69.01,2.278,97.557,1858.1,17.0,0,137
4,101,68.83,2.206,97.361,1852.8,16.931,0,136
4,102,68.26,2.128,97.022,1860.9,16.765,0,135
4,103,67.91,2.134,96.848,1861.3,16.583,0,134
4,104,68.21,2.146,97.065,1862.6,16.558,0,133
4,105,67.91,2.092,97.065,1853.1,16.489,0,132
4,106,68.26,2.013,96.54,1856.2,16.448,0,131
4,107,68.87,2.101,97.089,1854.7,16.354,0,130
4,108,69.08,2.127,97.236,1851.1,16.179,0,129
4,109,68.5,2.057,96.784,1859.7,15.985,0,128
4,110,68.71,2.147,96.616,1860.2,16.063,0,127
4,111,68.34,2.143,96.997,1865.1,16.187,0,126
4,112,69.32,2.117,97.294,1867.2,16.253,0,125
4,113,69.8,2.167,97.756,1864.1,16.315,0,124
4,114,69.36,2.185,98.058,1870.0,16.283,0,123
4,115,69.37,2.152,97.661,1865.2,16.448,0,122
4,116,68.99,2.247,97.35,1869.6,16.477,0,121
4,117,69.39,2.276,97.599,1877.7,16.503,0,120
4,118,68.52,2.23,97.848,1877.6,16.522,0,119
4,119,68.71,2.207,98.177,1882.1,16.608,0,118
4,120,69.14,2.285,98.292,1891.4,16.455,0,117
4,121,69.41,2.328,98.264,1887.2,16.475,0,116
4,122,69.14,2.41,98.092,1880.7,16.506,0,115
4,123,68.93,2.329,98.17,1881.5,16.375,0,114
4,124,69.13,2.343,98.499,1878.7,16.275,0,113
4,125,70.03,2.355,97.931,1885.1,16.153,0,112
4,126,70.6,2.396,98.494,1894.4,16.063,0,111
4,127,71.13,2.359,98.649,1896.4,15.885,0,110
4,128,70.14,2.271,98.202,1891.5,16.048,0,109
4,129,70.18,2.33,98.608,1896.2,16.004,0,108
4,130,70.91,2.379,98.9,1900.0,16.044,0,107
4,131,70.97,2.457,98.845,1900.0,15.865,0,106
4,132,69.97,2.462,98.334,1900.0,15.668,0,105
4,133,70.4,2.411,98.895,1897.6,15.479,0,104
4,134,69.46,2.422,99.479,1900.0,15.413,0,103
4,135,69.42,2.342,99.505,1900.0,15.314,0,102
4,136,69.65,2.422,98.907,1894.6,15.198,0,101
4,137,68.9,2.355,99.058,1886.6,15.293,0,100
4,138,69.67,2.44,99.25,1880.6,15.127,0,99
4,139,69.13,2.533,99.805,1878.2,15.058,0,98
4,140,69.15,2.491,100.38,1872.6,15.005,0,97
4,141,69.01,2.416,100.24,1879.8,14.861,0,96
4,142,69.18,2.397,99.844,1870.0,14.771,0,95
4,143,78.0,4.2,108.0,1650.0,18.0,1,94
4,144,78.0,4.2,108.279,1650.0,18.121,1,93
4,145,78.0,4.249,108.428,1646.2,18.068,1,92
4,146,78.04,4.318,108.394,1642.5,18.201,1,91
4,147,78.0,4.425,108.672,1647.1,18.281,1,90
4,148,78.0,4.456,108.903,1650.0,18.219,1,89
4,149,78.0,4.416,108.885,1650.0,18.31,1,88
4,150,78.34,4.457,108.672,1649.7,18.265,1,87
4,151,78.0,4.342,108.527,1646.4,18.285,1,86
4,152,78.0,4.288,108.118,1648.3,18.303,1,85
4,153,78.0,4.206,108.53,1649.5,18.352,1,84
4,154,78.04,4.278,108.887,1647.9,18.403,1,83
4,155,78.0,4.313,108.796,1641.2,18.526,1,82
4,156,78.46,4.264,109.244,1638.8,18.515,1,81
4,157,78.91,4.219,109.199,1641.0,18.415,1,80
4,158,78.81,4.2,109.358,1636.1,18.343,1,79
4,159,79.08,4.2,109.288,1639.0,18.415,1,78
4,160,78.56,4.282,109.49,1636.8,18.486,1,77
4,161,78.85,4.306,109.542,1640.0,18.621,1,76
4,162,78.95,4.378,109.762,1644.8,18.743,1,75
4,163,78.56,4.3,109.84,1644.1,18.762,1,74
4,164,78.94,4.401,109.766,1647.0,18.681,1,73
4,165,78.98,4.289,109.769,1647.6,18.744,1,72
4,166,79.17,4.256,109.324,1642.4,18.872,1,71
4,167,79.7,4.215,109.107,1641.6,18.923,1,70
4,168,79.52,4.2,109.02,1638.3,18.876,1,69
4,169,79.1,4.237,109.044,1635.3,18.89,1,68
4,170,79.09,4.306,109.454,1630.3,18.994,1,67
4,171,79.35,4.351,109.341,1628.2,18.861,1,66
4,172,79.96,4.376,109.253,1628.8,18.737,1,65
4,173,79.54,4.405,109.266,1632.6,18.779,1,64
4,174,79.67,4.479,108.877,1635.2,18.838,1,63
4,175,79.39,4.408,108.62,1631.1,18.844,1,62
4,176,78.93,4.445,108.264,1624.7,18.795,1,61
4,177,78.54,4.559,108.087,1621.0,18.713,1,60
4,178,78.38,4.584,108.341,1619.2,18.747,1,59
4,179,78.36,4.665,108.403,1616.3,18.802,1,58
4,180,78.76,4.657,108.841,1621.4,18.721,1,57
4,181,79.12,4.681,108.873,1621.6,18.816,1,56
4,182,79.26,4.69,108.467,1620.9,18.926,1,55
4,183,79.53,4.585,108.812,1625.3,18.939,1,54
4,184,78.93,4.599,108.411,1622.9,18.974,1,53
4,185,79.45,4.566,108.735,1628.6,18.844,1,52
4,186,79.12,4.615,108.967,1627.1,18.887,1,51
4,187,79.26,4.671,109.163,1621.5,18.794,1,50
4,188,78.8,4.772,109.535,1625.5,18.691,1,49
4,189,78.89,4.699,109.417,1622.4,18.78,1,48
4,190,92.0,6.8,118.0,1500.0,21.0,2,47
4,191,92.0,6.819,118.242,1500.0,21.0,2,46
4,192,92.29,6.838,118.22,1500.0,21.057,2,45
4,193,92.27,6.842,118.196,1496.8,21.1,2,44
4,194,92.01,6.828,118.14,1495.1,21.085,2,43
4,195,92.09,6.803,118.0,1497.9,21.156,2,42
4,196,92.06,6.8,118.0,1494.4,21.14,2,41
4,197,92.36,6.83,118.0,1498.0,21.129,2,40
4,198,92.21,6.82,118.0,1500.0,21.108,2,39
4,199,92.32,6.806,118.201,1500.0,21.107,2,38
4,200,92.06,6.858,118.224,1498.4,21.163,2,37
4,201,92.0,6.834,118.243,1497.2,21.16,2,36
4,202,92.0,6.8,118.011,1494.6,21.228,2,35
4,203,92.05,6.8,118.0,1496.2,21.174,2,34
4,204,92.0,6.82,118.0,1498.2,21.233,2,33
4,205,92.23,6.8,118.0,1495.7,21.276,2,32
4,206,92.52,6.855,118.0,1498.3,21.281,2,31
4,207,92.74,6.862,118.0,1495.1,21.35,2,30
4,208,92.69,6.842,118.0,1494.2,21.417,2,29
4,209,92.38,6.8,118.145,1494.6,21.361,2,28
4,210,92.06,6.8,118.025,1490.9,21.318,2,27
4,211,92.22,6.846,118.224,1490.1,21.291,2,26
4,212,92.57,6.881,118.243,1488.3,21.265,2,25
4,213,92.59,6.887,118.0,1491.7,21.276,2,24
4,214,92.65,6.849,118.132,1493.5,21.215,2,23
4,215,92.71,6.87,118.3,1491.3,21.272,2,22
4,216,92.69,6.817,118.103,1489.0,21.239,2,21
4,217,92.68,6.85,118.0,1492.7,21.188,2,20
4,218,92.75,6.905,118.166,1493.8,21.221,2,19
4,219,106.0,9.4,128.0,1350.0,24.0,3,18
4,220,106.0,9.4,128.0,1343.8,24.0,3,17
4,221,106.0,9.508,128.38,1348.6,24.064,3,16
4,222,106.0,9.4,128.534,1350.0,24.025,3,15
4,223,106.0,9.4,128.274,1347.2,24.001,3,14
4,224,106.14,9.519,128.312,1350.0,24.093,3,13
4,225,106.0,9.558,128.294,1350.0,24.0,3,12
4,226,106.57,9.676,128.0,1345.7,24.0,3,11
4,227,106.96,9.702,128.0,1350.0,24.0,3,10
4,228,106.91,9.672,128.021,1349.7,24.0,3,9
4,229,106.8,9.778,128.024,1350.0,24.015,3,8
4,230,107.18,9.725,128.315,1346.5,24.0,3,7
4,231,106.7,9.6,128.762,1350.0,24.079,3,6
4,232,106.15,9.704,129.006,1347.5,24.079,3,5
4,233,106.38,9.58,129.007,1350.0,24.0,3,4
4,234,106.3,9.589,129.243,1350.0,24.104,3,3
4,235,106.47,9.611,129.346,1350.0,24.0,3,2
4,236,106.75,9.667,129.358,1350.0,24.052,3,1
5,0,61.59,1.5,95.386,1776.0,14.957,0,552
5,1,61.35,1.5,95.0,1767.7,14.913,0,551
5,2,60.44,1.5,95.554,1767.9,15.043,0,550
5,3,59.7,1.5,96.09,1765.5,15.102,0,549
5,4,60.65,1.51,95.856,1766.2,14.924,0,548
5,5,59.88,1.5,96.317,1769.6,14.843,0,547
5,6,59.32,1.537,96.821,1765.6,14.772,0,546
5,7,60.03,1.615,97.317,1761.4,14.62,0,545
5,8,59.91,1.574,97.778,1752.2,14.673,0,544
5,9,60.72,1.67,97.958,1761.2,14.504,0,543
5,10,60.44,1.572,98.536,1769.2,14.315,0,542
5,11,59.48,1.545,98.246,1776.2,14.179,0,541
5,12,60.06,1.556,98.099,1769.1,14.378,0,540
5,13,60.29,1.544,97.944,1777.2,14.507,0,539
5,14,60.92,1.567,98.41,1773.2,14.588,0,538
5,15,60.73,1.587,99.007,1782.9,14.593,0,537
5,16,60.87,1.666,99.59,1788.4,14.419,0,536
5,17,60.52,1.746,99.912,1793.3,14.486,0,535
5,18,60.35,1.726,100.283,1789.2,14.56,0,534
5,19,60.8,1.795,100.067,1794.0,14.403,0,533
5,20,60.08,1.779,99.533,1803.0,14.564,0,532
5,21,59.18,1.846,99.544,1807.0,14.718,0,531
5,22,59.33,1.77,98.947,1806.9,14.898,0,530
5,23,59.48,1.744,98.384,1815.2,14.829,0,529
5,24,59.88,1.783,98.089,1806.5,14.783,0,528
5,25,59.52,1.823,98.472,1801.0,14.794,0,527
5,26,58.6,1.766,98.786,1806.8,14.905,0,526
5,27,57.88,1.776,98.694,1816.7,14.966,0,525
5,28,58.76,1.705,98.635,1822.1,14.914,0,524
5,29,59.02,1.708,99.225,1815.6,15.088,0,523
5,30,58.82,1.701,99.259,1810.9,15.273,0,522
5,31,59.65,1.796,99.856,1814.3,15.254,0,521
5,32,60.35,1.701,100.257,1814.2,15.323,0,520
5,33,60.1,1.674,99.695,1812.7,15.287,0,519
5,34,59.55,1.624,99.796,1809.0,15.419,0,518
5,35,58.77,1.639,99.388,1809.6,15.44,0,517
5,36,59.05,1.625,99.399,1803.2,15.425,0,516
5,37,58.8,1.658,99.321,1808.8,15.395,0,515
5,38,58.27,1.613,98.776,1809.6,15.528,0,514
5,39,58.81,1.6,98.411,1816.9,15.35,0,513
5,40,58.61,1.672,98.283,1809.2,15.257,0,512
5,41,58.81,1.602,98.469,1808.0,15.19,0,511
5,42,58.29,1.667,98.345,1812.8,15.167,0,510
5,43,57.47,1.655,98.354,1811.9,15.293,0,509
5,44,58.29,1.712,98.453,1812.8,15.351,0,508
5,45,57.87,1.774,98.881,1808.1,15.512,0,507
5,46,58.57,1.759,99.372,1800.5,15.323,0,506
5,47,58.26,1.772,99.194,1809.4,15.225,0,505
5,48,57.83,1.799,98.599,1813.9,15.176,0,504
5,49,58.78,1.838,98.061,1805.8,15.011,0,503
5,50,59.69,1.875,97.974,1799.8,15.161,0,502
5,51,59.09,1.916,98.29,1795.7,15.163,0,501
5,52,58.54,1.892,98.849,1799.5,15.301,0,500
5,53,58.62,1.839,99.104,1799.5,15.172,0,499
5,54,58.44,1.866,99.386,1794.4,15.323,0,498
5,55,58.2,1.821,99.021,1800.5,15.264,0,497
5,56,58.17,1.765,99.244,1806.1,15.2,0,496
5,57,59.06,1.671,98.803,1807.9,15.281,0,495
5,58,58.56,1.682,98.585,1809.0,15.344,0,494
5,59,59.5,1.673,98.763,1810.5,15.271,0,493
5,60,59.01,1.771,98.412,1816.3,15.13,0,492
5,61,59.62,1.708,98.972,1820.0,14.966,0,491
5,62,60.01,1.729,98.777,1815.3,15.054,0,490
5,63,60.49,1.694,99.229,1810.6,14.881,0,489
5,64,60.69,1.616,98.961,1810.8,14.796,0,488
5,65,60.12,1.656,99.017,1817.6,14.829,0,487
5,66,60.09,1.608,99.368,1811.5,14.725,0,486
5,67,60.77,1.657,99.503,1802.3,14.576,0,485
5,68,60.77,1.706,99.46,1792.6,14.45,0,484
5,69,60.95,1.745,98.9,1783.5,14.355,0,483
5,70,60.11,1.753,98.448,1786.5,14.465,0,482
5,71,61.05,1.843,98.176,1777.1,14.397,0,481
5,72,61.47,1.755,98.008,1773.0,14.285,0,480
5,73,61.88,1.787,98.051,1781.2,14.126,0,479
5,74,61.18,1.763,98.238,1782.9,13.956,0,478
5,75,62.1,1.724,98.069,1785.4,14.134,0,477
5,76,62.42,1.815,97.694,1787.8,14.265,0,476
5,77,62.44,1.788,98.275,1780.6,14.23,0,475
5,78,63.19,1.868,98.852,1788.3,14.05,0,474
5,79,64.05,1.854,99.034,1786.2,14.176,0,473
5,80,64.2,1.923,98.666,1779.9,14.152,0,472
5,81,63.21,1.961,98.422,1781.0,13.98,0,471
5,82,62.55,1.986,98.188,1775.3,13.871,0,470
5,83,61.98,2.01,97.79,1772.6,13.946,0,469
5,84,62.01,2.03,97.491,1781.2,13.912,0,468
5,85,61.58,2.111,97.677,1783.5,14.067,0,467
5,86,60.7,2.178,97.89,1780.7,13.969,0,466
5,87,59.91,2.266,97.461,1775.9,14.046,0,465
5,88,60.33,2.199,97.838,1776.1,14.185,0,464
5,89,59.5,2.107,98.002,1769.1,14.195,0,463
5,90,58.53,2.163,98.482,1775.9,14.378,0,462
5,91,59.34,2.152,98.36,1783.8,14.549,0,461
5,92,60.28,2.206,98.002,1792.7,14.728,0,460
5,93,60.62,2.277,98.075,1801.6,14.566,0,459
5,94,61.34,2.188,97.882,1794.3,14.557,0,458
5,95,60.81,2.279,97.953,1802.2,14.469,0,457
5,96,59.86,2.334,98.196,1803.1,14.595,0,456
5,97,60.54,2.351,98.755,1807.5,14.665,0,455
5,98,60.26,2.252,98.445,1812.8,14.749,0,454
5,99,59.93,2.277,98.079,1808.1,14.928,0,453
5,100,59.75,2.226,98.063,1805.8,15.02,0,452
5,101,60.68,2.244,98.173,1803.1,15.046,0,451
5,102,60.32,2.144,98.612,1801.7,15.043,0,450
5,103,59.48,2.212,98.217,1799.9,15.179,0,449
5,104,59.4,2.298,97.868,1804.2,15.37,0,448
5,105,59.5,2.336,97.74,1809.3,15.534,0,447
5,106,59.9,2.424,97.846,1810.8,15.456,0,446
5,107,60.32,2.5,98.022,1805.5,15.473,0,445
5,108,60.83,2.588,97.609,1798.0,15.438,0,444
5,109,60.09,2.684,97.519,1798.7,15.329,0,443
5,110,59.98,2.781,97.505,1788.9,15.226,0,442
5,111,60.94,2.879,97.158,1791.2,15.057,0,441
5,112,61.1,2.804,97.54,1800.0,14.926,0,440
5,113,61.02,2.724,97.347,1791.3,14.832,0,439
5,114,62.0,2.633,97.778,1782.8,14.844,0,438
5,115,61.91,2.72,97.417,1776.4,14.943,0,437
5,116,62.36,2.759,96.848,1771.6,15.079,0,436
5,117,62.56,2.78,96.603,1766.8,15.258,0,435
5,118,63.01,2.705,97.128,1768.5,15.191,0,434
5,119,62.81,2.75,96.98,1770.0,15.275,0,433
5,120,62.2,2.839,96.807,1768.4,15.355,0,432
5,121,62.42,2.827,96.987,1776.5,15.475,0,431
5,122,63.07,2.779,96.89,1777.5,15.292,0,430
5,123,63.61,2.744,96.629,1772.7,15.206,0,429
5,124,63.28,2.765,96.73,1767.8,15.088,0,428
5,125,63.93,2.683,96.745,1768.3,15.118,0,427
5,126,64.71,2.708,97.313,1775.7,15.004,0,426
5,127,64.19,2.677,97.183,1776.7,14.897,0,425
5,128,63.63,2.653,97.39,1780.5,15.087,0,424
5,129,63.04,2.632,97.947,1784.3,15.124,0,423
5,130,63.12,2.547,98.419,1786.8,15.153,0,422
5,131,63.2,2.525,98.125,1791.9,15.157,0,421
5,132,62.26,2.505,98.639,1789.4,15.122,0,420
5,133,62.51,2.565,98.841,1796.4,14.968,0,419
5,134,63.36,2.646,98.864,1798.9,14.853,0,418
5,135,63.26,2.587,98.291,1808.5,14.756,0,417
5,136,63.44,2.547,98.135,1806.5,14.69,0,416
5,137,63.72,2.639,98.05,1815.9,14.757,0,415
5,138,63.93,2.586,97.525,1823.0,14.787,0,414
5,139,63.76,2.649,97.298,1828.7,14.718,0,413
5,140,64.6,2.602,96.863,1832.6,14.583,0,412
5,141,65.5,2.633,96.54,1826.8,14.753,0,411
5,142,65.72,2.712,96.072,1835.3,14.761,0,410
5,143,66.05,2.687,95.543,1844.5,14.959,0,409
5,144,65.78,2.775,95.145,1837.6,14.788,0,408
5,145,65.57,2.686,95.018,1830.3,14.88,0,407
5,146,66.23,2.724,95.0,1835.7,14.78,0,406
5,147,66.75,2.737,95.0,1827.3,14.911,0,405
5,148,67.63,2.77,95.557,1836.0,14.789,0,404
5,149,68.09,2.74,95.542,1829.1,14.979,0,403
5,150,68.54,2.693,95.388,1827.6,15.078,0,402
5,151,69.4,2.658,95.355,1829.5,15.035,0,401
5,152,69.4,2.579,95.0,1827.5,15.201,0,400
5,153,69.1,2.529,95.291,1836.5,15.185,0,399
5,154,68.12,2.566,95.19,1839.9,15.096,0,398
5,155,67.13,2.535,95.435,1837.8,14.984,0,397
5,156,67.05,2.586,95.0,1841.6,15.05,0,396
5,157,66.79,2.68,95.474,1838.0,14.863,0,395
5,158,66.41,2.621,95.53,1846.3,15.011,0,394
5,159,66.02,2.607,95.0,1847.2,14.836,0,393
5,160,66.9,2.68,95.0,1851.2,14.864,0,392
5,161,67.5,2.675,95.0,1854.0,14.696,0,391
5,162,67.67,2.618,95.222,1860.6,14.54,0,390
5,163,67.47,2.664,95.0,1861.9,14.608,0,389
5,164,67.18,2.731,95.013,1864.4,14.465,0,388
5,165,66.23,2.641,95.497,1872.1,14.588,0,387
5,166,65.63,2.646,95.853,1875.6,14.434,0,386
5,167,66.42,2.578,95.459,1883.6,14.428,0,385
5,168,66.16,2.589,96.037,1876.0,14.531,0,384
5,169,65.83,2.512,95.943,1877.0,14.413,0,383
5,170,65.64,2.539,96.035,1881.4,14.547,0,382
5,171,65.46,2.524,96.031,1882.8,14.391,0,381
5,172,65.09,2.458,95.894,1892.2,14.424,0,380
5,173,64.95,2.472,96.097,1890.9,14.403,0,379
5,174,65.35,2.384,96.145,1891.9,14.506,0,378
5,175,66.31,2.443,96.149,1885.3,14.541,0,377
5,176,66.98,2.529,96.54,1879.0,14.626,0,376
5,177,67.74,2.566,96.763,1879.0,14.681,0,375
5,178,67.33,2.483,97.156,1887.9,14.824,0,374
5,179,67.0,2.402,96.892,1894.8,14.886,0,373
5,180,67.93,2.371,96.954,1900.0,14.779,0,372
5,181,68.86,2.389,96.363,1890.5,14.932,0,371
5,182,69.15,2.442,96.704,1888.9,15.052,0,370
5,183,70.03,2.376,97.021,1885.1,14.98,0,369
5,184,69.85,2.449,96.448,1883.7,15.052,0,368
5,185,69.07,2.507,96.978,1875.6,14.914,0,367
5,186,70.02,2.447,96.473,1884.6,15.071,0,366
5,187,70.33,2.457,96.976,1887.7,15.134,0,365
5,188,71.02,2.488,96.98,1885.5,15.135,0,364
5,189,71.07,2.46,96.918,1891.6,15.102,0,363
5,190,70.12,2.417,96.596,1897.4,15.082,0,362
5,191,69.68,2.479,96.019,1890.9,15.212,0,361
5,192,69.78,2.533,96.425,1899.7,15.038,0,360
5,193,70.38,2.575,96.073,1900.0,14.999,0,359
5,194,71.15,2.596,96.105,1893.2,15.165,0,358
5,195,71.27,2.497,95.527,1898.7,15.03,0,357
5,196,71.46,2.534,95.262,1900.0,14.926,0,356
5,197,72.36,2.606,95.008,1900.0,14.926,0,355
5,198,73.28,2.584,95.083,1900.0,14.791,0,354
5,199,73.38,2.506,95.224,1897.3,14.978,0,353
5,200,73.21,2.433,95.625,1900.0,15.056,0,352
5,201,73.7,2.386,95.795,1890.8,14.935,0,351
5,202,74.57,2.434,95.472,1883.0,15.115,0,350
5,203,73.79,2.385,95.091,1873.1,15.04,0,349
5,204,74.74,2.353,95.096,1878.1,15.061,0,348
5,205,75.0,2.386,95.226,1881.0,15.18,0,347
5,206,75.0,2.444,95.0,1884.6,15.275,0,346
5,207,74.6,2.519,95.0,1879.5,15.422,0,345
5,208,74.09,2.502,95.0,1887.4,15.404,0,344
5,209,74.48,2.561,95.153,1896.3,15.525,0,343
5,210,74.28,2.651,95.183,1886.8,15.429,0,342
5,211,74.53,2.582,95.284,1884.0,15.443,0,341
5,212,73.53,2.652,95.118,1876.8,15.418,0,340
5,213,73.5,2.68,95.148,1867.7,15.567,0,339
5,214,73.42,2.595,95.475,1870.9,15.626,0,338
5,215,73.27,2.577,95.519,1861.9,15.546,0,337
5,216,74.25,2.61,95.421,1856.3,15.644,0,336
5,217,73.77,2.542,95.007,1860.9,15.701,0,335
5,218,72.91,2.465,95.167,1862.3,15.776,0,334
5,219,72.26,2.51,95.691,1864.4,15.654,0,333
5,220,72.62,2.479,95.15,1860.4,15.816,0,332
5,221,72.44,2.552,95.16,1860.7,15.618,0,331
5,222,72.72,2.473,95.135,1856.0,15.575,0,330
5,223,72.79,2.376,95.0,1865.7,15.398,0,329
5,224,72.43,2.341,95.0,1869.4,15.297,0,328
5,225,72.35,2.37,95.0,1878.4,15.489,0,327
5,226,71.59,2.338,95.0,1872.2,15.486,0,326
